GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
API,org.revapi,Stats,60,36,6,2,9,9,6,3,2,3
API,org.revapi,ReportComparator.Builder,48,0,0,0,11,0,5,0,5,0
API,org.revapi,AnalysisContext.Builder,174,477,15,44,35,103,20,33,7,16
API,org.revapi,CompatibilityType,0,44,0,0,0,5,0,1,0,1
API,org.revapi,ElementForest.new ElementForest() {...},13,0,0,0,4,0,4,0,4,0
API,org.revapi,Difference.InReportBuilder,0,41,0,0,0,7,0,2,0,2
API,org.revapi,TransformationResult,48,48,10,0,8,13,8,8,3,8
API,org.revapi,API,90,39,13,3,23,11,12,5,4,5
API,org.revapi,ElementForest,101,0,10,0,21,0,11,0,6,0
API,org.revapi,Stats.DummyCollector,1,16,0,0,1,7,1,7,1,7
API,org.revapi,ReportComparator.Strategy,24,0,0,0,3,0,1,0,1,0
API,org.revapi,Archive.Role,0,34,0,0,0,2,0,1,0,1
API,org.revapi,CoIterator,0,153,0,28,0,37,0,21,0,7
API,org.revapi,Revapi.Builder,127,48,0,0,38,13,19,7,19,7
API,org.revapi,PipelineConfiguration.Builder,539,536,66,56,115,122,72,44,30,25
API,org.revapi,Report,116,43,18,2,20,12,12,6,3,5
API,org.revapi,Revapi.AnalysisProgress,54,155,4,10,4,33,5,7,1,4
API,org.revapi,Element,71,25,4,2,13,5,9,2,7,1
API,org.revapi,FilterFinishResult,298,88,44,8,53,19,39,12,13,8
API,org.revapi,Difference,152,145,7,13,20,25,14,7,7,4
API,org.revapi,AnalysisResult,48,79,2,4,10,24,6,7,4,6
API,org.revapi,AnalysisContext,72,174,1,3,11,35,8,13,7,12
API,org.revapi,DifferenceTransform.new DifferenceTransform.TraversalTracker() {...},0,6,0,0,0,1,0,1,0,1
API,org.revapi,DifferenceSeverity,22,44,7,0,8,5,6,1,1,1
API,org.revapi,FilterStartResult,278,313,60,24,45,59,49,25,7,17
API,org.revapi,ElementFilter.new IndependentTreeFilter() {...},22,0,0,0,4,0,2,0,2,0
API,org.revapi,ElementPair,67,0,12,0,15,0,11,0,5,0
API,org.revapi,AnalysisResult.Extensions,25,118,3,1,4,22,5,12,3,12
API,org.revapi,AnalysisResult.ExtensionInstance,33,39,9,1,7,10,6,5,1,5
API,org.revapi,Revapi.new TreeFilterProvider() {...},72,27,2,0,17,5,8,2,7,2
API,org.revapi,ReportComparator,170,18,21,0,40,4,17,1,6,1
API,org.revapi,DifferenceTransform,2,25,0,4,1,8,1,5,1,3
API,org.revapi,CorrespondenceComparatorDeducer,62,4,10,0,12,2,7,2,2,2
API,org.revapi,EditDistance,20,251,6,24,3,38,7,14,1,5
API,org.revapi,Stats.Collector,111,0,2,0,17,0,8,0,7,0
API,org.revapi,Revapi,246,1204,41,95,31,285,38,62,2,29
API,org.revapi,NaturalOrderComparator,0,8,0,0,0,2,0,2,0,2
API,org.revapi,Difference.BuilderBase,17,100,1,1,5,29,3,14,2,14
API,org.revapi,DifferenceTransform.TraversalTracker,0,4,0,0,0,3,0,3,0,3
API,org.revapi,Reference,5,57,5,5,2,11,5,5,0,5
API,org.revapi,TransformationResult.Resolution,0,44,0,0,0,2,0,1,0,1
API,org.revapi,ServiceTypeLoader,205,0,12,0,44,0,12,0,6,0
API,org.revapi,Report.Builder,3,33,0,0,1,8,1,5,1,5
API,org.revapi,Criticality,60,103,10,0,9,22,9,6,4,6
API,org.revapi,Difference.Builder,0,29,0,0,0,4,0,2,0,2
API,org.revapi,Stats.Tuple2,26,0,0,0,5,0,2,0,2,0
API,org.revapi,TreeFilter.new TreeFilter() {...},0,9,0,0,0,4,0,4,0,4
API,org.revapi,TreeFilter.new TreeFilter() {...},13,58,0,0,2,4,3,4,3,4
API,org.revapi.simple,SimpleElementFilter,7,0,0,0,3,0,3,0,3,0
API,org.revapi.simple,SimpleReporter,4,0,0,0,2,0,2,0,2,0
API,org.revapi.simple,SimpleElementForest,270,0,48,0,55,0,35,0,11,0
API,org.revapi.simple,SimpleConfigurable,7,0,0,0,4,0,4,0,4,0
API,org.revapi.simple,SimpleElement.ParentPreservingSet,204,0,26,0,51,0,33,0,20,0
API,org.revapi.simple,SimpleDifferenceTransform,8,0,0,0,3,0,3,0,3,0
API,org.revapi.simple,SimpleElement.ParentPreservingSet.ParentPreservingIterator,33,0,2,0,10,0,5,0,4,0
API,org.revapi.simple,SimpleElement.EmptyIterator,10,0,0,0,3,0,3,0,3,0
API,org.revapi.simple,SimpleElement,143,0,20,0,32,0,21,0,11,0
API,org.revapi.configuration,JSONUtil,504,122,73,15,120,24,48,16,6,8
API,org.revapi.configuration,JSONUtil.new Reader() {...},8,180,3,39,4,63,3,27,0,4
API,org.revapi.configuration,JSONUtil.State,0,74,0,0,0,2,0,1,0,1
API,org.revapi.configuration,XmlToJson,243,632,21,71,50,138,24,49,8,16
API,org.revapi.configuration,ValidationResult.Error,38,70,10,0,10,15,6,3,1,3
API,org.revapi.configuration,ValidationResult,103,148,26,16,16,29,22,11,3,9
API,org.revapi.configuration,ConfigurationException,23,0,0,0,10,0,5,0,5,0
API,org.revapi.configuration,XmlToJson.JSONPointer,197,0,20,0,38,0,16,0,6,0
API,org.revapi.configuration,ReaderInputStream,260,0,36,0,60,0,30,0,12,0
API,org.revapi.configuration,ConfigurationValidator,57,180,13,19,13,40,14,9,2,5
